MP ID,Formula,Energy Above Hull (eV),Band Gap (eV)
mp-768533,Li8TiMn3(PO4)6,0.042163048,0.9362
mp-767679,Li8TiMn3O12,0.087690032,1.0081
mp-772521,Li8TiO6,0.003524437,3.9916
mp-753546,Li8TiS6,0.003498003,1.9762
mp-849522,Li8V3P8O29,0,1.0229
mp-760785,Li8VNi3(PO4)6,0.070205972,1.5875
mp-752889,Li8VO5F,0.049116875,2.1185
mp-756255,Li8VO6,0.02757651,1.5408
mp-755616,Li8WO6,0.021195024,2.7063
mp-755225,Li8ZrO6,0.000657791,4.5525
mp-768425,Li9(CoO4)2,0.074671917,0.5754
mp-780203,Li9(FeO4)2,0.073143809,2.1297
mp-770726,Li9Al(CoO4)2,0.060282732,1.9766
mp-770517,Li9Al(NiO4)2,0.094552538,2.4003
mp-560209,Li9Al3P8O29,0.01062233,5.3647
mp-585305,Li9Bi3P8O29,0.049669543,4.1806
mp-583985,Li9Co3P8O29,0.014826289,0.8798
mp-1175469,Li9Co7O16,0.007600354,0.7064
mp-778388,Li9Cr2(H9O7)3,0.050308639,2.17
mp-26975,Li9Cr3P8O29,0,2.8701
mp-759279,Li9Cr4(BO3)8,0.091050691,0.5138
mp-756673,Li9Cr5(SiO8)2,0.061234858,0.9803
mp-761270,Li9Cr5O12,0.06579696,1.1695
mp-675918,Li9CrN5,0.010000466,1.0746
mp-772996,Li9Fe23O32,0.038827693,0.8924
mp-780155,Li9Fe3(OF7)2,0.0478344,1.8078
mp-554093,Li9Fe3P8O29,0.002551182,2.4154
mp-767668,Li9Fe5(SiO8)2,0.061261782,1.6461
mp-560058,Li9Ga3P8O29,0.012563675,3.3283
mp-1203004,Li9Mg3P4O16F3,0.009804538,5.5656
mp-1176791,Li9Mn(SiO5)2,0.086052452,1.1311
mp-769450,Li9Mn15O32,0.005941571,0.5789
mp-770680,Li9Mn2AlO8,0.076465321,2.1143
mp-1175642,Li9Mn2Co5O16,0.048638588,1.5093
mp-780127,Li9Mn2P4HO18,0.065845297,1.0722
mp-26035,Li9Mn3P8O29,0,1.4499
mp-759917,Li9Mn4(BO3)8,0.079364548,0.6737
mp-859122,Li9Mn5(SiO8)2,0.071389175,1.1513
mp-1176815,Li9Mn5O12,0.078139935,1.3548
mp-1100541,Li9Mn7O16,0.022888975,0.9315
mp-849386,Li9Nb7V12O48,0.085882515,1.3957
mp-1223032,Li9Nd2(PS4)5,0,2.6719
mp-690979,Li9Nd6Sb3TeO24,0.021311449,3.2618
mp-776590,Li9P8W3O29,0.02419612,4.3885
mp-557964,Li9S3N,0.003155943,2.4272
mp-776589,Li9Sb3P8O29,0.055663904,3.827
mp-859799,Li9Si2Ni5O16,0.041710566,0.5963
mp-780621,Li9V12Te7O48,0.062160668,1.7585
mp-779050,Li9V14O35,0.072524428,0.5067
mp-776279,Li9V19O48,0.033326133,1.2161
mp-766679,Li9V21O40,0.015283853,0.654
mp-777624,Li9V3(WO4)7,0.093424455,1.5507
mp-27013,Li9V3P8O29,0.000163768,3.489
mp-863437,Li9V5(Si5O16)2,0.095009645,1.4965
mp-767624,Li9V5(SiO8)2,0.05851864,1.6405
mp-779467,Li9V6(P8O29)2,0.044127558,0.9971
mp-776467,Li9Y(NiO4)2,0.087649941,2.3789
mp-864755,LiAcTe2,0,0.5574
mp-1222677,LiAg2(NO2)3,0.084876795,1.7706
mp-695951,LiAg2P3(HO5)2,0.018636908,2.4369
mp-27227,LiAg3O2,0,0.7278
mp-1176792,LiAgF2,0.023436762,1.8912
mp-765559,LiAgF4,0,1.1276
mp-772290,LiAgO,0,1.0899
mp-996962,LiAgO2,0,0.6091
mp-1204402,LiAl(CN2)2,0,3.5404
mp-1020030,LiAl(GeO3)2,0.042496377,3.383
mp-1204749,LiAl(H3C)4,0.057167786,4.4613
mp-19209,LiAl(MoO4)2,0.014472303,3.6252
mp-559987,LiAl(PO3)4,0.002419155,5.7441
mp-1188124,LiAl(PS3)2,0,2.749
mp-6442,LiAl(Si2O5)2,0.001794144,5.3223
mp-1222469,LiAl(SiO3)2,0.001619722,4.9935
mp-1097038,LiAl2H6BrO6,0,4.7911
mp-643655,LiAl2H6ClO6,0,4.9389
mp-695365,LiAl3Si9(N7O)2,0.047453635,3.8741
mp-530399,LiAl5O8,0,5.2491
mp-547017,LiAlAs2O7,0.027592807,3.0497
mp-8204,LiAlB14,0,1.2527
mp-557104,LiAlB2O5,0.00061711,5.1361
mp-22983,LiAlCl4,0,5.5616
mp-755925,LiAlCoO3,0.066817228,1.9805
mp-1663521,LiAlCrO4,0.082889506,1.4348
mp-756015,LiAlFeO3,0.05190112,2.244
mp-1222525,LiAlGeO4,0,3.8894
mp-27653,LiAlH4,0.01308621,4.3443
mp-1222577,LiAlNi3O5,0.045701751,3.0743
mp-754284,LiAlNiO3,0.090488466,2.4505
mp-8001,LiAlO2,0,6.1183
mp-9055,LiAlPdF6,0.019817735,1.0557
mp-644409,LiAlPHO5,0.005211937,5.729
mp-41795,LiAlPO4F,0.012895191,5.9118
mp-1106183,LiAlS2,0,4.1061
mp-556310,LiAlS3(Cl2O3)2,0.031009723,2.2856
mp-7117,LiAlSe2,0,3.0233
mp-24104,LiAlSi2H2O7,0.008202298,4.858
mp-1222571,LiAlSi3O8,0.027690091,5.4216
mp-697020,LiAlSiH2O5,0.013201637,4.8099
mp-18220,LiAlSiO4,0,5.0545
mp-4586,LiAlTe2,0,2.4411
mp-753631,LiAlVO4,0.041641895,1.5154
mp-23894,LiAs(HO2)2,0.002843325,3.9942
mp-1192746,LiAs2H3O7,0,3.301
mp-1203059,LiAs3H2O9,0,2.8119
mp-9144,LiAsF6,0,5.1404
mp-697263,LiAsH2OF6,0.001261142,4.1762
mp-556562,LiAsH6(OF2)3,0.014310685,3.7843
mp-9657,LiAsO3,0,3.3858
mp-555874,LiAsS2,0,1.0664
mp-1078724,LiAsSe2,0,0.7504
mp-1105750,LiAu(S2O7)2,0,1.9833
mp-554442,LiAuF4,0,1.9809
mp-1079483,LiAuF6,0,1.8673
mp-29520,LiAuI4,0,0.7518
mp-996959,LiAuO2,0,1.3059
mp-29829,LiAuS,0,1.5804
mp-1222914,LiB(H8O5)2,0.01063853,5.0895
mp-23662,LiB(HO)4,0.008493895,5.5694
mp-698205,LiB(HO2)2,0.007055018,3.2461
mp-1020060,LiB(S2O7)2,0,5.51
mp-1020106,LiB(SO4)2,0,6.3874
mp-1222458,LiB12PC,0,2.4016
mp-638070,LiB13C2,0,2.7108
mp-1196441,LiB2H11N2,0.07247056,4.5089
mp-24560,LiB2H3O5,0.01185629,4.8897
mp-770808,LiB2SbO5,0.098979587,2.5312
mp-761862,LiB2SbO6,0.072156977,2.9711
mp-1211100,LiB3H8,0.028457453,6.1396
mp-3660,LiB3O5,0.00656847,6.3532
mp-850414,LiB3P(HO3)3,0.002207092,5.7251
mp-740714,LiB5H2O9,0,6.0817
mp-569450,LiB6C,0,1.3922
mp-558105,LiB6O9F,0,6.4556
mp-9244,LiBC,0,0.8471
mp-1105683,LiBC2(O2F)2,0.075965395,3.7501
mp-9562,LiBeAs,0,1.0077
mp-1020026,LiBeBO3,0.013394735,6.0842
mp-570218,LiBeH3,0.001997084,4.1023
mp-706611,LiBeH4NF4,0.02461603,6.7331
mp-721303,LiBeH5(NF2)2,0.088122907,5.7853
mp-560581,LiBeH8CNOF4,0.038436451,5.5732
mp-29463,LiBeN,0,2.0847
mp-9915,LiBeP,0,1.1585
mp-1100398,LiBeSb,0,1.0105
mp-12403,LiBF4,0,8.246
mp-707929,LiBH2C4O9,0.074639304,3.351
mp-730585,LiBH2OF4,0.011714269,7.129
mp-1192133,LiBH4,0,6.3705
mp-1196081,LiBH4C2(O3F)2,0.064293561,3.4009
mp-1196392,LiBH5N,0.090735586,4.1364
mp-1203555,LiBH7N,0.044609881,5.643
mp-1176797,LiBi(BO3)2,0.031844147,1.3642
mp-504354,LiBi(PO3)4,0,5.0024
mp-1211195,LiBi(WO4)2,0.003933002,2.4718
mp-504151,LiBi2(PO4)3,0.06102904,0.5567
mp-768636,LiBi2BO5,0.098425232,1.7318
mp-758810,LiBi2P3O11,0.078662383,3.3756
mp-759653,LiBi2PO6,0.05030468,3.094
mp-768150,LiBi3(BrO2)2,0,2.5094
mp-754206,LiBi3(ClO2)2,0,2.7135
mp-775430,LiBi3(IO2)2,0,1.7552
mp-759396,LiBi3(P3O10)2,0.065863393,3.9787
mp-26173,LiBi3(PO5)2,0.00962917,3.3957
mp-768997,LiBi3O5,0.0809803,1.8414
mp-768774,LiBi4B3O11,0.069389293,3.3149
mp-759254,LiBi4P7O24,0.057514899,3.8273
mp-778009,LiBi6B3O14,0.041526479,2.5046
mp-768795,LiBiB2O5,0.051805015,2.9716
mp-770759,LiBiCSO7,0.069853278,3.3523
mp-28567,LiBiF4,0,4.8473
mp-27419,LiBiF6,0,2.5394
mp-1540429,LiBiO2,0,2.5217
mp-26129,LiBiP2O7,0.009609454,3.7757
mp-1222404,LiBiS2,0,1.4793
mp-14232,LiBO2,0,7.2811
mp-1203380,LiBP2Pb4O11,0.005077117,2.5899
mp-976280,LiBr,0,4.935
mp-555090,LiBS4(ClO3)4,0.009117101,4.6226
mp-1378,LiC,0.015816328,3.2727
mp-1190940,LiC2N3,0.080899199,4.6716
mp-569282,LiCa10MgSb9,0,0.9226
mp-1211639,LiCa11Sb9,0,0.7257
mp-1222411,LiCa2CuN2,0,1.0397
mp-1211085,LiCa2FeN2,0.021103783,0.667
mp-1104693,LiCa2HC3,0,1.2992
mp-1202461,LiCa2Mn2Si5HO15,0,3.4069
mp-766983,LiCa2Nb3O10,0.02873949,1.633
mp-1205694,LiCa2ReO6,0.097332729,1.5831
mp-774479,LiCa2Ta3O10,0.068356418,2.1736
mp-1192528,LiCa3As2H,0,1.4417
mp-757592,LiCa3Fe5Sn3O16,0.059014326,0.8642
mp-1020056,LiCa3Si2N5,0,2.4392
mp-677136,LiCa3Zr3TaO12,0.005249664,3.7017
mp-6799,LiCa4(BN2)3,0,2.1934
mp-1202682,LiCa7(GeH)3,0,0.7149
mp-699599,LiCa9Co(PO4)7,0.024831773,3.7824
mp-686484,LiCa9Mg(PO4)7,0.032547083,4.7063
mp-554324,LiCa9Mn(PO4)7,0,4.3144
mp-1020107,LiCaAl3N4,0.01282213,3.0163
mp-6134,LiCaAlF6,0,7.6448
mp-1020031,LiCaAlN2,0,2.7797
mp-1095289,LiCaAs,0,1.1015
mp-569501,LiCaBi,0,0.579
mp-561237,LiCaBO3,0,5.0401
mp-556792,LiCaCrF6,0,4.0967
mp-1176820,LiCaFe3SnO8,0.049078409,2.0104
mp-1211093,LiCaFeF6,0,4.1719
mp-12829,LiCaGaF6,0,6.4003
mp-570948,LiCaGaN2,0,2.1319
mp-1079935,LiCaH3,0.021480728,2.5547
mp-1020108,LiCaMgSiN3,0.003958234,2.8374
mp-31468,LiCaN,0,1.3785
mp-1211088,LiCaP,0,1.3987
mp-721067,LiCaP3H8O13,0.035634863,5.2237
mp-16804,LiCaPO4,0.003069338,5.1799
mp-40186,LiCaPrTeO6,0.017836657,3.1095
mp-16264,LiCaSb,0,0.6443
mp-39511,LiCaTa2O6F,0.030018844,3.6629
mp-1211094,LiCaVF6,0,2.6309
mp-697926,LiCd2HSe2O7,0,3.1466
mp-1202839,LiCd4(GeO3)5,0.047970913,0.5378
mp-24405,LiCd4Ge5HO15,0.012719446,1.8714
mp-6126,LiCdBO3,0,2.1156
mp-1211087,LiCdFeF6,0,3.7992
mp-556786,LiCdPO4,0.000382408,3.4478
mp-1195868,LiCeF5,0,2.2896
mp-768198,LiCePCO7,0.070440116,1.6015
mp-22905,LiCl,0,6.25
mp-30301,LiClO4,0,5.7447
mp-1222426,LiCNO,0.054225879,4.8114
mp-1303576,LiCo(CO3)2,0.042718317,0.7002
mp-26015,LiCo(PO3)3,0,1.7071
mp-26997,LiCo(PO3)4,0,1.3617
mp-755994,LiCo(SiO3)2,0.059531882,1.4986
mp-25289,LiCo(WO4)2,0.09684915,1.0885
mp-1190287,LiCO2,0.056494788,3.5989
mp-1101526,LiCo2(PO3)5,0.005959961,3.1948
mp-753804,LiCo2(PO4)2,0.024999038,0.5239
mp-758625,LiCo2C2O7,0.055502132,1.19
mp-765718,LiCo2OF3,0.059307925,1.8536
mp-780316,LiCo2OF5,0.094138741,0.8738
mp-22042,LiCo2P3O10,0.00184155,2.7489
mp-41701,LiCo2P4H3O14,0.003140755,3.1992
mp-26204,LiCo2P5O16,0.019956335,1.1541
mp-26567,LiCo3(P3O10)2,0.052907116,0.9597
mp-1318786,LiCo3NiO8,0.029013072,0.5293
mp-760399,LiCo3OF5,0.08294689,2.4933
mp-775872,LiCo3P4O15,0.079233858,0.6998
mp-760350,LiCo5O3F5,0.083586702,1.183
mp-20046,LiCoAsO4,0.002541873,2.2041
mp-758146,LiCoCO4,0.07788671,0.9274
mp-759500,LiCoF3,0.088006856,2.833
mp-554689,LiCoF4,0,1.9285
mp-763507,LiCoGeO4,0.081363354,1.5655
mp-759255,LiCoH8(CO5)2,0.065063643,0.6846
mp-780159,LiCoH8(SO6)2,0.05099435,1.0009
mp-942704,LiCoHSO5,0.013146946,2.4131
mp-1222369,LiCoNiF6,0.002659737,1.7139
mp-22526,LiCoO2,0,0.6623
mp-754170,LiCoP2O7,0.028930794,0.8805
mp-754793,LiCoPHO5,0.025371587,2.0953
mp-758022,LiCoPO4,0,3.2239
mp-25465,LiCoPO4F,0.011646433,0.808
mp-1176780,LiCoS2,0.002513149,0.6075
mp-773085,LiCoSbO4,0,1.2511
mp-762880,LiCoSiO4,0.06932477,1.0911
mp-1308196,LiCoSnO4,0.06028531,0.9331
mp-942701,LiCoSO4F,0.007272736,2.6591
mp-770839,LiCr(CO3)2,0,3.0397
mp-1305214,LiCr(CoO3)2,0.078650809,0.5006
mp-1222585,LiCr(FeO2)4,0.071068886,1.419
mp-21549,LiCr(GeO3)2,0.01968534,2.4797
mp-1191696,LiCr(MoO4)2,0.016150374,2.76
mp-26063,LiCr(PO3)3,0.019013946,2.6113
mp-25985,LiCr(PO3)4,0.001379062,3.548
mp-697692,LiCr(PO4)2,0.083787725,1.2457
mp-780620,LiCr(Si2O5)2,0.095550894,2.1385
mp-850539,LiCr(Si2O5)3,0.091951122,0.7595
mp-510529,LiCr(SiO3)2,0.005692387,1.3167
mp-776761,LiCr(SO4)2,0.021807854,2.1597
mp-1191127,LiCr(WO4)2,0.006666214,2.4172
mp-1211202,LiCr2(MoO4)3,0.055005987,0.735
mp-25861,LiCr2(PO3)5,0.049214926,3.016
mp-753873,LiCr2(PO4)2,0.076716596,0.6741
mp-770490,LiCr2(SO4)3,0.035828584,0.7267
mp-1272833,LiCr2O3,0.075512477,1.6572
mp-774032,LiCr2O4,0.023471187,0.6332
mp-1013922,LiCr2P2O9,0.022310733,0.6365
mp-585354,LiCr2P3O10,0.027864229,2.5486
mp-25817,LiCr2P3O11,0.049659734,1.038
mp-779318,LiCr2P3O13,0.097993351,0.6845
mp-26133,LiCr2P5O16,0.013583064,2.9926
mp-755327,LiCr3(FeO4)2,0.018947511,1.3003
mp-779048,LiCr3(P3O10)2,0.076106148,1.7223
mp-766088,LiCr3Ni(SO4)6,0.009440651,2.0799
mp-674219,LiCr3O8,0,1.6224
mp-770652,LiCr3O9,0.065135815,1.351
mp-778901,LiCr3P3(HO6)2,0.046241545,1.5829
mp-775294,LiCr3P4O15,0.059761908,2.2298
mp-26967,LiCr4(PO4)3,0,2.4213
mp-1101527,LiCr4P7O24,0.034258372,2.1691
mp-504358,LiCr6P7O24,0.021567932,2.3798
mp-768612,LiCrAsCO7,0.069573241,0.6708
mp-768542,LiCrB2O5,0.051130554,2.4891
mp-778018,LiCrB3(HO3)3,0.062833156,1.4087
mp-754133,LiCrBO3,0.049894269,1.449
mp-1211098,LiCrCdF6,0,3.9378
mp-766487,LiCrCO3F2,0.090156339,2.5199
mp-765159,LiCrCO4,0.029675039,2.4796
mp-773160,LiCrCSO7,0.037364464,2.2241
mp-759949,LiCrF4,0.040724317,3.0313
mp-754281,LiCrFeO4,0.095099793,0.7232
mp-18793,LiCrO2,0,3.1156
mp-780488,LiCrP2H5O9,0.035613903,2.6141
mp-755270,LiCrP2HO7,0.0349499,2.6551
mp-19103,LiCrP2O7,0,2.433
mp-1176770,LiCrP2S7,0.039970857,1.4187
mp-849450,LiCrP3H8O13,0.04945508,2.5294
mp-849467,LiCrPH2O5,0.069109528,2.544
mp-25447,LiCrPO4,0.005038789,2.1346
mp-25448,LiCrPO4F,0,2.0339
mp-755345,LiCrPO5,0.09092838,0.9087
mp-4226,LiCrS2,0,0.6463
mp-753254,LiCrSi3O8,0.081628525,2.7109
mp-763610,LiCrSiO4,0.017846021,2.5476
mp-756864,LiCrSnO4,0,2.3777
mp-1188861,LiCSN,0.040761352,3.8542
mp-759472,LiCu(HO)4,0.08133509,1.4109
mp-25975,LiCu(PO3)2,0.044857398,1.8046
mp-12185,LiCu(PO3)3,0,0.6669
mp-26262,LiCu(PO3)4,0.00290419,0.6922
mp-1199484,LiCu2BP2(HO5)2,0.006820069,0.6144
mp-849424,LiCu2P3(HO5)2,0.075341839,1.399
mp-1202845,LiCu2Si12(H3C)27,0.063659716,2.6511
mp-1176748,LiCu3(SiO3)2,0.072936227,1.601
mp-752638,LiCuCO3,0.043185224,2.1764
mp-753098,LiCuF2,0.045248096,1.8448
mp-753257,LiCuF4,0,0.8279
mp-1176743,LiCuHSO5,0.068984129,0.6832
mp-5127,LiCuO,0,1.4376
mp-996987,LiCuO2,0.021594026,0.5072
mp-684120,LiCuP2O7,0.046918135,5.0684
mp-504264,LiCuPO4,0.038892947,0.5457
mp-1407369,LiCuS,0.004154272,1.5952
mp-766486,LiCuS2,0.065781902,0.5744
mp-1222546,LiCuSbO4,0.033670591,0.5013
mp-756392,LiCuSi2O5,0.098601446,1.9426
mp-6413,LiDy(PO3)4,0.002915776,5.6359
mp-1192153,LiDy(WO4)2,0,3.7868
mp-1211233,LiDy6B3O14,0,4.7578
mp-976726,LiDyO2,0,4.5644
mp-15789,LiDyS2,0,1.9347
mp-15795,LiDySe2,0,1.5348
mp-555065,LiEr(PO3)4,0.008097708,5.9275
mp-1192111,LiEr(WO4)2,0,3.7954
mp-555002,LiEr2S2O8F3,0.014181028,6.0868
mp-1235802,LiEr2Tl2(WO4)4,0.045247312,1.9454
mp-1211593,LiEr6B3O14,0.017893082,4.8612
mp-10970,LiErO2,0,4.1108
mp-15791,LiErS2,0,2.0659
mp-15797,LiErSe2,0,1.6151
mp-568863,LiEu2CBr3N2,0,0.7451
mp-1200887,LiEu2CI3N2,0,1.0261
mp-1138,LiF,0,8.7161
mp-753899,LiFe(CO3)2,0,2.1192
mp-21270,LiFe(GeO3)2,0.022486255,2.4963
mp-561087,LiFe(MoO4)2,0.016076885,2.4998
mp-26003,LiFe(PO3)3,0,5.0981
mp-25977,LiFe(PO3)4,0,2.938
mp-887746,LiFe(Se2O5)2,0.003454698,2.0499
mp-558555,LiFe(SeO3)2,0,2.6596
mp-857353,LiFe(Si2O5)2,0.015792124,3.3411
mp-863392,LiFe(Si3O7)2,0.099730415,2.3794
mp-19061,LiFe(SiO3)2,0.009870156,2.4396
mp-771819,LiFe(SO4)2,0.020576667,2.0517
mp-764904,LiFe2(BO3)2,0.049501182,2.219
mp-755254,LiFe2(ClO)2,0.080153039,0.8027
mp-1176763,LiFe2(CO3)3,0.069001806,1.5254
mp-1176742,LiFe2(PO3)5,0.082019089,0.5324
mp-767222,LiFe2(PO4)2,0.032214802,1.4085
mp-769018,LiFe2(SO4)3,0.012084818,1.3548
mp-776764,LiFe2F5,0.040800402,3.2193
mp-557403,LiFe2F6,0,1.7058
mp-776692,LiFe2F7,0.021258895,3.081
mp-776050,LiFe2F9,0.084373427,1.1771
mp-755438,LiFe2O2F3,0.069680382,1.1486
mp-1298536,LiFe2O3,0.027345403,1.5558
mp-776904,LiFe2OF3,0.034207641,2.9055
mp-755843,LiFe2OF5,0.031288712,2.0208
mp-753451,LiFe2P2HO8,0.026520219,3.7997
mp-27007,LiFe2P3O10,0,3.1686
mp-758108,LiFe2P3O11,0.051268041,2.31
mp-26184,LiFe2P5O16,0.004281455,2.1522
mp-1222530,LiFe2Rh3O8,0.011428873,0.8435
mp-780866,LiFe2Si2O7,0.058643349,2.1628
mp-754427,LiFe3(OF3)2,0.012405595,1.7498
mp-25883,LiFe3(P3O10)2,0.031906859,2.4394
mp-780681,LiFe3(SiO4)2,0.063688491,0.6306
mp-1176726,LiFe3O4,0.039324302,0.9192
mp-758661,LiFe3OF5,0.086379731,2.5003
mp-780853,LiFe3P3(HO6)2,0.008126915,2.9174
mp-705089,LiFe3P3O11,0.042467749,3.7017
mp-705381,LiFe3P4O15,0.05199148,2.1315
mp-1222519,LiFe3SiPO8,0.004399614,3.5642
mp-774381,LiFe4(BO3)4,0.074066825,1.7778
mp-25825,LiFe4(PO4)3,0.049874921,2.0777
mp-632692,LiFe4(PO4)4,0.038299234,0.7423
mp-776991,LiFe4OF7,0.065607218,2.2788
mp-697800,LiFe4P7O24,0.039673611,2.3447
mp-1176720,LiFe5(OF2)4,0.057782766,1.6382
mp-705376,LiFe5(P2O7)4,0.042874143,2.0067
mp-754471,LiFe5O3F5,0.075266724,1.6707
mp-766142,LiFe5O5F,0.067261794,0.8636
mp-21735,LiFe5O8,0.06306247,0.8787
mp-758965,LiFe5P3O13,0.052839126,2.7297
mp-754565,LiFe6O7F5,0.082099796,1.4787
mp-754332,LiFe7(OF3)3,0.062082367,2.3048
mp-849747,LiFe8(BO3)8,0.080431953,1.7295
mp-18878,LiFeAs2O7,0.003802131,2.5882
mp-510641,LiFeAsO4,0,2.0793
mp-774231,LiFeB2O5,0.044136501,2.6882
mp-777049,LiFeBO3,0,3.1611
mp-1211043,LiFeBr4,0,0.9341
mp-1210931,LiFeCl4,0,1.2679
mp-766495,LiFeCO3F2,0.080227242,1.7006
mp-757567,LiFeCO4,0.051272118,1.6555
mp-770901,LiFeCSO7,0.052603958,1.8918
mp-777522,LiFeF3,0.022920701,3.0669
mp-1176702,LiFeF4,0.009665947,3.274
mp-776151,LiFeF5,0.059116522,0.8536
mp-1222351,LiFeF6,0,1.2569
mp-780157,LiFeH12(SO7)2,0.034287987,2.3468
mp-781672,LiFeH8(SO6)2,0.034575939,2.3339
mp-943462,LiFeHSO5,0,3.6749
mp-561410,LiFeMoClO4,0,2.6161
mp-757614,LiFeO2,0,1.1827
mp-1272771,LiFeOF,0.07572797,1.7099
mp-849274,LiFeOF2,0.039504478,2.2784
mp-782655,LiFeP(H6O5)2,0.041674869,3.6405
mp-1195117,LiFeP2(HO3)2,0.084904601,2.7734
mp-779003,LiFeP2H5O9,0.039108004,3.5801
mp-781683,LiFeP2HO7,0.020346391,3.9745
mp-19294,LiFeP2O7,0,2.5994
mp-850955,LiFeP3(H7O8)2,0.037296408,3.6075
mp-781053,LiFeP3(HO5)2,0.073863634,3.6183
mp-849293,LiFeP3H8O13,0.051336001,3.6786
mp-780206,LiFePH2O5,0.028076668,3.3225
mp-705884,LiFePHO5,0.002035459,1.9285
mp-19017,LiFePO4,0,3.9224
mp-25407,LiFePO4F,0.005248857,1.9307
mp-774920,LiFeSbO4,0,1.0421
mp-757037,LiFeSi3O8,0.036487908,3.3579
mp-758562,LiFeSiO4,0.011708978,2.1589
mp-756311,LiFeSnO4,0.001434742,1.6327
mp-943492,LiFeSO4F,0.006646499,1.3691
mp-1210860,LiFeWClO4,0.037835853,3.1676
mp-1222398,LiGa(GeSe3)2,0.014973975,1.5104
mp-1194674,LiGa(H2N)4,0,3.1636
mp-557676,LiGa(MoO4)2,0.008237677,3.5664
mp-1211020,LiGa(PO3)4,0,5.0646
mp-1198930,LiGa(SeO3)2,0,4.2558
mp-6241,LiGa(SiO3)2,0.042667977,4.532
mp-17510,LiGa(WO4)2,0.024607463,3.1534
mp-33338,LiGa3Te5,0.006060284,1.041
mp-1236043,LiGa4(WO6)2,0.077287184,2.3933
mp-28146,LiGa5O8,0,2.5223
mp-545346,LiGaAs2O7,0.026722109,2.3654
mp-1222409,LiGaBH3O5,0,4.4692
mp-28327,LiGaBr3,0,2.956
mp-28326,LiGaBr4,0,3.4374
mp-29344,LiGaCl3,0,3.6888
mp-28341,LiGaCl4,0,4.4866
mp-8702,LiGaGeO4,0.012845771,2.7169
mp-1192145,LiGaH4,0.000284104,4.6818
mp-29345,LiGaI3,0,2.2473
mp-567967,LiGaI4,0,2.5201
mp-5854,LiGaO2,0,3.1981
mp-1210869,LiGaPO4F,0.037150687,4.2706
mp-3647,LiGaS2,0,2.9608
mp-11582,LiGaSe2,0,2.0656
mp-18147,LiGaSiO4,0,4.0502
mp-5048,LiGaTe2,0,1.5885
mp-1210959,LiGd(MoO4)2,0.03574687,2.9784
mp-6248,LiGd(PO3)4,0,3.4298
mp-1211108,LiGd(SO4)2,0,2.6325
mp-1210920,LiGd(WO4)2,0,3.3513
mp-581285,LiGd6B3O14,0.008145956,2.8936
mp-28122,LiGdCl4,0.001737418,0.9065
mp-21332,LiGdO2,0,3.2804
mp-1222370,LiGdS2,0,1.6532
mp-15792,LiGdSe2,0,1.1717
mp-541272,LiGe2(PO4)3,0.009428665,3.385
mp-1020059,LiGe2N3,0,2.763
mp-1222357,LiGe3SbTe5,0.012924478,0.8269
mp-8873,LiGeBO4,0.004399628,4.5264
mp-1246087,LiGeN,0.05357258,1.4527
mp-768164,LiGePCO7,0.060203771,3.4558
mp-1222349,LiGeRhO4,0,1.6895
mp-1222311,LiGeSbTe3,0.029464633,0.822
mp-23703,LiH,0,2.981
mp-754153,LiH2BrO,0,4.3086
mp-1201902,LiH2BrO5,0,3.0459
mp-760502,LiH2ClO,0.012922039,5.3072
mp-1195620,LiH2ClO5,0,5.565
mp-1210974,LiH2CN5,0.003463948,4.2014
mp-1180504,LiH2IO,0,3.7175
mp-23702,LiH2N,0,3.1358
mp-722902,LiH2NO3,0.05024586,2.5465
mp-24446,LiH2SO4,0.048773612,5.1899
mp-696288,LiH3(SeO3)2,0.005623733,4.0114
mp-1102469,LiH3C2O5,0.050162412,3.3479
mp-1196577,LiH3CN2O,0.013358001,4.0558
mp-556503,LiH3CO3,0.069186263,5.2442
mp-1103298,LiH3IN,0,3.8235
mp-27281,LiH3O2,0,4.543
mp-1196875,LiH4CN3,0.015919288,4.2206
mp-1203010,LiH4CSNO2,0.099303634,4.0282
mp-1194832,LiH4SNO4,0,5.3715
mp-504426,LiH5S(NO2)2,0.0862678,5.62
mp-23985,LiH6BrO7,0.006165395,3.123
mp-23797,LiH6ClO7,0.006700699,5.2939
mp-1193954,LiH6IO7,0.014346953,2.36
mp-23906,LiH6NO6,0.009896489,3.0028
mp-1222708,LiH7(SO4)4,0.006011784,5.7596
mp-24199,LiHF2,0,8.0448
mp-1029331,LiHf2N3,0,0.6088
mp-754075,LiHfPCO7,0.05320227,5.2283
mp-23856,LiHO,0,4.0057
mp-555366,LiHo(PO3)4,0.002747814,6.3105
mp-1191729,LiHo(WO4)2,0,3.7911
mp-1235332,LiHo2Cu(SiO3)4,0.071616532,1.6564
mp-561095,LiHo3Ge2(O4F)2,0.016893543,4.1233
mp-1211170,LiHo6B3O14,0.014842465,4.7947
mp-12645,LiHoO2,0,4.0182
mp-15790,LiHoS2,0,1.9863
mp-15796,LiHoSe2,0,1.5729
mp-644419,LiHS,0,3.5253
mp-23843,LiHSeO3,0,4.3019
mp-643458,LiHSO4,0,5.9636
mp-570935,LiI,0,4.3818
mp-1200439,LiIn(CN2)2,0,2.8984
mp-973966,LiIn(IO3)4,0,2.6987
mp-554101,LiIn(MoO4)2,0.015193988,3.2584
mp-6240,LiIn(SiO3)2,0.011506919,3.6724
