formula,SIC,,,,,,
Li5Cr2Fe3O10,0.04690382,,,,,,
Li5Cr2Fe5O12,0.08901103,,,,,,
Li5Cr2Ni3O10,0.04893649,,,,,,
Li5Cr2Ni5O12,0.09302109,,,,,,
Li5Cr2O8,0.01807071,,,,,,
Li5Cr2P2(CO7)2,0.3150302,,,,,,
Li5Cr2P5O18,0.01776155,,,,,,
Li5Cr3(PO4)4,0.01973688,,,,,,
Li5Cr3FeO8,0.033164375,,,,,,
Li5Cr3NiO8,0.146386585,,,,,,
Li5Cr4O8,0.033483995,,,,,,
Li5Cr5O12,0.05278853,,,,,,
Li5Cr6P5O24,0.07888621,,,,,,
Li5CrCl8,0.16995503,,,,,,
Li5CrFe4(P2O7)5,0.0180751,,,,,,
Li5CrO4,0.04153172,,,,,,
Li5CrO5,0.05183555,,,,,,
Li5CrP2(O4F)2,0.04913619,,,,,,
Li5CrS4,0.14501396,,,,,,
Li5Cu(HO2)2,0.7306492,,,,,,
Li5Cu(PO4)2,0.043040026,,,,,,
Li5Cu2Ni3O10,0.03724795,,,,,,
Li5Cu2Ni5O12,0.05951778,,,,,,
Li5Cu3(NiO5)2,0.05438946,,,,,,
Li5Cu3(SbO5)2,0.03267096,,,,,,
Li5Cu3(TeO5)2,0.02461864,,,,,,
Li5Cu3F14,0.3333144,,,,,,
Li5Cu4(BO3)4,0.8136406,,,,,,
Li5Cu5(NiO6)2,0.09804791,,,,,,
Li5Cu5(SbO6)2,0.05006824,,,,,,
Li5Cu5(SnO6)2,0.03244261,,,,,,
Li5Cu5(TeO6)2,0.05014907,,,,,,
Li5Cu6(P2O7)4,0.01038982,,,,,,
Li5CuF6,0.45359416,,,,,,
Li5CuF8,0.239379765,,,,,,
Li5CuHO4,0.54039526,,,,,,
Li5CuP3O11,0.03742378,,,,,,
Li5CuSO2,0.8935272,,,,,,
Li5Fe(Co2O5)2,0.10164789,,,,,,
Li5Fe(CO3)4,0.70608604,,,,,,
Li5Fe(Ni2O5)2,0.24781379,,,,,,
Li5Fe(P2O7)2,0.04698855,,,,,,
Li5Fe(SiO4)2,0.036262027,,,,,,
Li5Fe11O16,0.03180088,,,,,,
Li5Fe2(BO4)2,0.69685566,,,,,,
Li5Fe2(IrO5)2,0.05017098,,,,,,
Li5Fe2(PO4)3,0.03390345,,,,,,
Li5Fe2Co3O10,0.05485102,,,,,,
Li5Fe2Co5O12,0.09391193,,,,,,
Li5Fe2Cu3O10,0.0480074,,,,,,
Li5Fe2Cu5O12,0.09311568,,,,,,
Li5Fe2Ni3O10,0.05021859,,,,,,
Li5Fe2Ni5O12,0.09484347,,,,,,
Li5Fe2P2(CO7)2,0.321211098,,,,,,
Li5Fe2P5O18,0.01773173,,,,,,
Li5Fe3(BO3)4,0.7181749,,,,,,
Li5Fe3(CoO5)2,0.03439318,,,,,,
Li5Fe3(CuO5)2,0.03439318,,,,,,
Li5Fe3(NiO5)2,0.03447441,,,,,,
Li5Fe3(OF5)2,0.51224124,,,,,,
Li5Fe3(SbO5)2,0.037844039,,,,,,
Li5Fe3(SnO5)2,0.03030202,,,,,,
Li5Fe3Co2(PO4)6,0.01760047,,,,,,
Li5Fe3Cu2(PO4)6,0.01702398,,,,,,
Li5Fe3F14,0.26014364,,,,,,
Li5Fe3Ni2(PO4)6,0.01863837,,,,,,
Li5Fe3O8,0.034642825,,,,,,
Li5Fe3Sb2(PO4)6,0.0513221,,,,,,
Li5Fe4(P2O7)4,0.014218097,,,,,,
Li5Fe4(PO4)4,0.01192418,,,,,,
Li5Fe4(Si3O10)2,0.01198381,,,,,,
Li5Fe4P4O16F,0.0605826,,,,,,
Li5Fe5(CoO6)2,0.05586436,,,,,,
Li5Fe5(CuO6)2,0.05656107,,,,,,
Li5Fe5(NiO6)2,0.05586436,,,,,,
Li5Fe5(PO4)6,0.01204049,,,,,,
Li5Fe5(SbO6)2,0.05046384,,,,,,
Li5Fe5O12,0.136112357,,,,,,
Li5Fe5Si7O24,0.0115651,,,,,,
Li5Fe6(BO3)6,0.53900473,,,,,,
Li5Fe6P5O24,0.01889799,,,,,,
Li5Fe7O12,0.05332511,,,,,,
Li5Fe7O3F13,0.445556023,,,,,,
Li5Fe8(BO3)8,0.465958523,,,,,,
Li5FeF8,0.14226064,,,,,,
Li5FeHO4,0.55338967,,,,,,
Li5FeNi3O8,0.3516931,,,,,,
Li5FeO3F,0.175785147,,,,,,
Li5FeO3F2,0.7605183,,,,,,
Li5FeO4,0.034135477,,,,,,
Li5FeO4F,0.03960073,,,,,,
Li5FeOF5,0.688577815,,,,,,
Li5FeP3O11,0.04410527,,,,,,
Li5FeS4,0.100825828,,,,,,
Li5Ga(GeO4)2,0.0673909,,,,,,
Li5Ga4,0.66130626,,,,,,
Li5GaO2,0.5355879,,,,,,
Li5GaO4,0.039230573,,,,,,
Li5GeAs3,0.826244075,,,,,,
Li5GeN3,0.03484924,,,,,,
Li5GeP3,0.340906885,,,,,,
Li5H9Pt2,0.11675314,,,,,,
Li5In4,0.65325046,,,,,,
Li5InO4,0.023541325,,,,,,
Li5IO6,0.03365931,,,,,,
Li5La3(SbO6)2,0.0346096,,,,,,
Li5La3Nb14O42,0.24395335,,,,,,
Li5La3Nb2O12,0.040362586,,,,,,
Li5La3Ta2O12,0.03544084,,,,,,
Li5La4TiNb7O28,0.6492077,,,,,,
Li5La5(SiN3)4,0.02245911,,,,,,
Li5LaO4,0.020262495,,,,,,
Li5Mg,0.696452928,,,,,,
Li5Mg11(WO4)12,0.11186931,,,,,,
Li5MgTi12O24,0.03580038,,,,,,
Li5Mn(CO3)4,0.7940919,,,,,,
Li5Mn(CoO4)2,0.103293506,,,,,,
Li5Mn(Ni2O5)2,0.07869906,,,,,,
Li5Mn(SiO3)4,0.17528139,,,,,,
Li5Mn(SiO4)2,0.03809953,,,,,,
Li5Mn12O24,0.01513371,,,,,,
Li5Mn17(SiO16)2,0.01665775,,,,,,
Li5Mn2(PO4)3,0.029289138,,,,,,
Li5Mn2Co(NiO5)2,0.90873164,,,,,,
Li5Mn2Co2(PO4)4,0.02018194,,,,,,
Li5Mn2Co3O10,0.05236815,,,,,,
Li5Mn2Co5O12,0.09412964,,,,,,
Li5Mn2CoO8,0.035988533,,,,,,
Li5Mn2CrO8,0.08224718,,,,,,
Li5Mn2Cu3O10,0.05058262,,,,,,
Li5Mn2Cu5O12,0.09192112,,,,,,
Li5Mn2Fe(BO3)4,0.8073441,,,,,,
Li5Mn2Fe17O32,0.05336848,,,,,,
Li5Mn2Fe3(PO4)6,0.02477561,,,,,,
Li5Mn2Fe3O10,0.04967494,,,,,,
Li5Mn2Fe5O12,0.08806683,,,,,,
Li5Mn2Ni3O10,0.05028157,,,,,,
Li5Mn2Ni5O12,0.0977507,,,,,,
Li5Mn2NiO8,0.03426285,,,,,,
Li5Mn2P2(CO7)2,0.315740781,,,,,,
Li5Mn2V3O10,0.0333166,,,,,,
Li5Mn2V5O12,0.05191078,,,,,,
Li5Mn3(BO3)4,0.7253784,,,,,,
Li5Mn3(CoO5)2,0.03399091,,,,,,
Li5Mn3(FeO5)2,0.0340665,,,,,,
Li5Mn3(NiO5)2,0.03439318,,,,,,
Li5Mn3(PO4)4,0.01875272,,,,,,
Li5Mn3(SbO5)2,0.025088965,,,,,,
Li5Mn3(SnO5)2,0.03397265,,,,,,
Li5Mn3Bi2(PO4)6,0.04825116,,,,,,
Li5Mn3Co2(PO4)6,0.01682812,,,,,,
Li5Mn3Cr(PO4)4,0.01880633,,,,,,
Li5Mn3Cr2O10,0.04932401,,,,,,
Li5Mn3Cu(PO4)4,0.01091732,,,,,,
Li5Mn3Cu2(PO4)6,0.02193597,,,,,,
Li5Mn3F14,0.26014364,,,,,,
Li5Mn3Nb2O10,0.03023359,,,,,,
Li5Mn3O5F3,0.06152036,,,,,,
Li5Mn3O8,0.034938929,,,,,,
Li5Mn3V2O10,0.0464843,,,,,,
Li5Mn4(P2O7)4,0.014029613,,,,,,
Li5Mn4O8,0.034503768,,,,,,
Li5Mn4P4O16F,0.05933908,,,,,,
Li5Mn5(CoO6)2,0.05554921,,,,,,
Li5Mn5(FeO6)2,0.05517679,,,,,,
Li5Mn5(NiO6)2,0.05554921,,,,,,
Li5Mn5(PO4)6,0.01204049,,,,,,
Li5Mn5(SbO6)2,0.03790083,,,,,,
Li5Mn5(SeO3)8,0.01604514,,,,,,
Li5Mn5(SnO6)2,0.04795448,,,,,,
Li5Mn5CoO12,0.05706642,,,,,,
Li5Mn5Cr2O12,0.08509465,,,,,,
Li5Mn5O12,0.0539045,,,,,,
Li5Mn5O9F,0.03663078,,,,,,
Li5Mn5V2O12,0.08509465,,,,,,
Li5Mn6(BO3)6,0.506855695,,,,,,
Li5Mn6O12,0.058331415,,,,,,
Li5Mn6O16,0.03232611,,,,,,
Li5Mn7Fe3O20,0.01799848,,,,,,
Li5Mn7O12,0.05297561,,,,,,
Li5Mn7O15,0.03615294,,,,,,
Li5Mn7O16,0.02862507,,,,,,
Li5Mn8(BO3)8,0.466339278,,,,,,
Li5Mn8Fe11O32,0.01896404,,,,,,
Li5Mn9(P2O7)8,0.01148116,,,,,,
Li5MnCr3O8,0.106952347,,,,,,
Li5MnF8,0.394078665,,,,,,
Li5MnHO4,0.5542385,,,,,,
Li5MnO3F,0.154366533,,,,,,
Li5MnO3F2,0.74049085,,,,,,
Li5MnO4,0.039627405,,,,,,
Li5MnO5,0.0480511,,,,,,
Li5MnOF5,0.6119705,,,,,,
Li5MnP2(O4F)2,0.0485702,,,,,,
Li5MnP3O11,0.04365858,,,,,,
Li5MnV3O8,0.03326686,,,,,,
Li5Mo15S19,0.05203795,,,,,,
Li5Mo2P5O18,0.01831209,,,,,,
Li5Nb2Co3O10,0.03431559,,,,,,
Li5Nb2Co5O12,0.06812067,,,,,,
Li5Nb2Cu3O10,0.01941577,,,,,,
Li5Nb2Cu5O12,0.05523817,,,,,,
Li5Nb2Fe3O10,0.041016885,,,,,,
Li5Nb2Fe5O12,0.04681186,,,,,,
Li5Nb2Ni3O10,0.03780346,,,,,,
Li5Nb2Ni5O12,0.09016838,,,,,,
Li5Nb2V3O10,0.03405501,,,,,,
Li5Nb2V5O12,0.05298535,,,,,,
Li5Nb3OF18,0.40547496,,,,,,
Li5Nb6NiO18,0.211144,,,,,,
Li5Nb6O18,0.10702214,,,,,,
Li5NbO5,0.04717398,,,,,,
Li5NCl2,0.33810272,,,,,,
Li5Ni2(PO4)3,0.03152282,,,,,,
Li5Ni2O2F5,0.73643863,,,,,,
Li5Ni3(SbO5)2,0.03571479,,,,,,
Li5Ni3(SnO5)2,0.038087135,,,,,,
Li5Ni3O5F3,0.03074029,,,,,,
Li5Ni5(SbO6)2,0.05631711,,,,,,
Li5Ni5(SnO6)2,0.05707834,,,,,,
Li5Ni5O9F,0.03999645,,,,,,
Li5Ni6(P2O7)4,0.01051735,,,,,,
Li5Ni7O12,0.06101248,,,,,,
Li5Ni9(P2O7)8,0.01234458,,,,,,
Li5Ni9As7,0.3312637,,,,,,
Li5Ni9O16,0.0329901,,,,,,
Li5Ni9P7,0.32674646,,,,,,
Li5NiHO4,0.55338967,,,,,,
Li5NiO3F,0.18725087,,,,,,
Li5NiO3F2,0.7485636,,,,,,
Li5NiO4,0.04862616,,,,,,
Li5NiOF5,0.605588442,,,,,,
Li5NiP3O11,0.04116982,,,,,,
Li5OsN4,0.0252794,,,,,,
Li5OsO6,0.06292159,,,,,,
Li5P(S2Cl)2,0.6444643,,,,,,
Li5P2N5,0.01614097,,,,,,
Li5ReN4,0.0252794,,,,,,
Li5ReO6,0.06219644,,,,,,
Li5Sb(P2O7)2,0.01402518,,,,,,
Li5Sb2P5O18,0.00561893,,,,,,
Li5SbO5,0.03376126,,,,,,
Li5SbS,0.896607999,,,,,,
Li5SbS3I2,0.6579388,,,,,,
Li5SbS4,0.148658666,,,,,,
Li5Sc2Fe3(SiO3)10,0.34557977,,,,,,
Li5Si2BiO8,0.03404424,,,,,,
Li5Si2NiO8,0.04196482,,,,,,
Li5SiAs3,0.680322,,,,,,
Li5SiN3,0.02239535,,,,,,
Li5SiP3,0.73168147,,,,,,
Li5Sm3(SbO6)2,0.03016949,,,,,,
Li5Sn(P2O7)2,0.0469222,,,,,,
Li5Sn2,0.70636654,,,,,,
Li5Sn5(PO4)6,0.01601508,,,,,,
Li5SnP3,0.11896934,,,,,,
Li5Ta12O32,0.01402234,,,,,,
Li5TaO5,0.04871803,,,,,,
Li5Ti(SiO4)2,0.03695003,,,,,,
Li5Ti12O24,0.016929925,,,,,,
Li5Ti2Co3O10,0.04932401,,,,,,
Li5Ti2Co5O12,0.08900827,,,,,,
Li5Ti2Cu3O10,0.04640649,,,,,,
Li5Ti2Cu5O12,0.09033616,,,,,,
Li5Ti2Fe3O10,0.047761545,,,,,,
Li5Ti2Fe5O12,0.08582228,,,,,,
Li5Ti2Mn3O10,0.048331895,,,,,,
Li5Ti2Mn5O12,0.08511696,,,,,,
Li5Ti2Mn8O20,0.04817747,,,,,,
Li5Ti2Ni3O10,0.04893649,,,,,,
Li5Ti2Ni5O12,0.09302109,,,,,,
Li5Ti2V3O10,0.047254227,,,,,,
Li5Ti2V5O12,0.08582228,,,,,,
Li5Ti3Mn2(PO4)6,0.01627975,,,,,,
Li5Ti3O8,0.02944978,,,,,,
Li5Ti3V2(PO4)6,0.01753649,,,,,,
Li5Ti4Co3O16,0.04584054,,,,,,
Li5Ti6FeO16,0.031236145,,,,,,
Li5Ti7In(PO4)12,0.01150261,,,,,,
Li5Ti8O16,0.033755,,,,,,
Li5TiAs3,0.1272988,,,,,,
Li5TiMn3O8,0.17148302,,,,,,
Li5TiMn9O20,0.0430066,,,,,,
Li5TiN3,0.02609508,,,,,,
Li5TiP3,0.09292795,,,,,,
Li5TiV3O8,0.166195915,,,,,,
Li5Tl2,0.7018701,,,,,,
Li5TlIn,0.717511,,,,,,
Li5TlO4,0.02341649,,,,,,
Li5V(CO3)4,0.7940919,,,,,,
Li5V(P2O7)2,0.05166091,,,,,,
Li5V(PO4)3,0.04818761,,,,,,
Li5V(SiO4)2,0.03933386,,,,,,
Li5V12O32,0.11531466,,,,,,
Li5V18O44,0.02033544,,,,,,
Li5V2Co3O10,0.04650734,,,,,,
Li5V2Co5O12,0.0895758,,,,,,
Li5V2Cr2O8,0.03702839,,,,,,
Li5V2Fe3O10,0.04681801,,,,,,
Li5V2Fe5O12,0.08582228,,,,,,
Li5V2Ni3O10,0.05007151,,,,,,
Li5V2Ni5O12,0.09693632,,,,,,
Li5V2OF11,0.42109093,,,,,,
Li5V2P5O18,0.01769124,,,,,,
Li5V3(CoO5)2,0.0337049,,,,,,
Li5V3(FeO5)2,0.0337049,,,,,,
Li5V3(NiO5)2,0.0337049,,,,,,
Li5V3Bi2(PO4)6,0.01608647,,,,,,
Li5V3Cr2O10,0.0337049,,,,,,
Li5V3CrO8,0.26910955,,,,,,
Li5V3Cu(PO4)4,0.01134101,,,,,,
Li5V3F14,0.2603991,,,,,,
Li5V3P8O29,0.020812367,,,,,,
Li5V4(PO4)6,0.011750215,,,,,,
Li5V4O12F,0.02651779,,,,,,
Li5V4O8,0.24220696,,,,,,
Li5V5(CoO6)2,0.05223883,,,,,,
Li5V5(FeO6)2,0.05191078,,,,,,
Li5V5(NiO6)2,0.05230474,,,,,,
Li5V5Cl16,0.34744185,,,,,,
Li5V5Cr2O12,0.05197413,,,,,,
Li5V5O12,0.05049922,,,,,,
Li5V5O9F,0.0360467,,,,,,
Li5V6(CuO4)6,0.01585637,,,,,,
Li5V6O5F19,0.63892278,,,,,,
Li5V7O12,0.04668866,,,,,,
Li5VCr3O8,0.27574974,,,,,,
Li5VF8,0.32067774,,,,,,
Li5VO3F2,0.74462825,,,,,,
Li5VO4F,0.052162227,,,,,,
Li5VP2(O4F)2,0.06133785,,,,,,
Li5VP2O9,0.06279483,,,,,,
Li5VP3O11,0.0431574,,,,,,
Li5WNO4,0.4915761,,,,,,
Li5Yb4Sn5,0.7164098,,,,,,
Li5Zn4(BO3)4,0.71026343,,,,,,
Li6(CoO2)5,0.019142815,,,,,,
Li6(NiO2)11,0.03417782,,,,,,
Li6(NiO2)13,0.03291803,,,,,,
Li6(NiO2)5,0.03995949,,,,,,
Li66Be24H35,0.39472315,,,,,,
Li6Ag3F10,0.02266314,,,,,,
Li6AlCrO6,0.08447746,,,,,,
Li6AlFeO6,0.08012702,,,,,,
Li6AsS5I,0.43836875,,,,,,
Li6B3SbO9,0.50223625,,,,,,
Li6B4O9,0.53931015,,,,,,
Li6Bi(BO3)3,0.8484241,,,,,,
Li6Bi2B4SO16,0.75727546,,,,,,
Li6Bi2O7,0.01866728,,,,,,
Li6Bi3P8O29,0.02282307,,,,,,
Li6Bi5O14,0.01994266,,,,,,
Li6Br3N,0.264925704,,,,,,
Li6Ca12Mo4N16O3,0.02758647,,,,,,
Li6Ca12Re4N16O3,0.03162468,,,,,,
Li6Ca12W4N16O3,0.02758647,,,,,,
Li6Ca17Hg9,0.64833087,,,,,,
Li6Ca3MnC6(O9F)2,0.44020277,,,,,,
Li6CaCeO6,0.03604547,,,,,,
Li6Co(SiO4)2,0.04044733,,,,,,
Li6Co11(OF12)2,0.21576042,,,,,,
Li6Co2C4SO16,0.72417885,,,,,,
Li6Co2OF11,0.6123207,,,,,,
Li6Co3Ni(PO4)6,0.01788332,,,,,,
Li6Co3Ni5O16,0.0787049,,,,,,
Li6Co3P8O29,0.0180156,,,,,,
Li6Co3Sb(PO4)6,0.01882493,,,,,,
Li6Co5(P2O7)4,0.01087664,,,,,,
Li6Co5Ni3O16,0.05726143,,,,,,
Li6Co6O5F11,0.67328695,,,,,,
Li6CoCl8,0.7854563,,,,,,
Li6CoCu3(PO4)4,0.03909569,,,,,,
Li6CoNi5O12,0.08629166,,,,,,
Li6CoNi9O20,0.21962228,,,,,,
Li6CoNiP2(CO7)2,0.42645997,,,,,,
Li6CoO4,0.04526921,,,,,,
Li6CoOF6,0.84998953,,,,,,
Li6Cr(BO3)3,0.8768486,,,,,,
Li6Cr2O7,0.03257798,,,,,,
Li6Cr3Co(PO4)6,0.01788999,,,,,,
Li6Cr3Cu(PO4)6,0.01673355,,,,,,
Li6Cr3Fe(PO4)6,0.01706039,,,,,,
Li6Cr3Ni(PO4)6,0.01736007,,,,,,
Li6Cr3P6WO24,0.01693073,,,,,,
Li6Cr3P8O29,0.01763112,,,,,,
Li6Cr3Sb(PO4)6,0.01874193,,,,,,
Li6Cr3Sb3O16,0.03598233,,,,,,
Li6Cr5(P2O7)4,0.01009495,,,,,,
Li6Cr5CuO12,0.0377694,,,,,,
Li6Cr5O12,0.04075425,,,,,,
Li6Cr9(PO4)8,0.00949675,,,,,,
Li6CrCo3(PO4)6,0.0246055,,,,,,
Li6CrCoP2(CO7)2,0.38351747,,,,,,
Li6CrFe3(PO4)6,0.02546474,,,,,,
Li6CrFeP2(CO7)2,0.38356376,,,,,,
Li6CrN4,0.04835201,,,,,,
Li6CrNiP2(CO7)2,0.38485062,,,,,,
Li6CrO4,0.04237347,,,,,,
Li6CrO6,0.03712486,,,,,,
Li6CrS4,0.05907245,,,,,,
Li6CrSn3(PO4)6,0.02259595,,,,,,
Li6Cu(B2O5)2,0.879745027,,,,,,
Li6Cu2C4SO16,0.79755056,,,,,,
Li6Cu5F14,0.03465963,,,,,,
Li6Cu9(PO4)8,0.0126797,,,,,,
Li6CuF8,0.33923867,,,,,,
Li6CuO4,0.04404378,,,,,,
Li6CuS4,0.343991165,,,,,,
Li6Er(BO3)3,0.8761362,,,,,,
Li6Eu(BO3)3,0.8613059,,,,,,
Li6Eu5Sn9,0.6311596,,,,,,
Li6Fe(BO3)3,0.88064396,,,,,,
Li6Fe(O2F)2,0.05843585,,,,,,
Li6Fe(OF)3,0.67045486,,,,,,
Li6Fe(SiO4)2,0.03566974,,,,,,
Li6Fe2B4SO16,0.77893436,,,,,,
Li6Fe2C4SO16,0.69354576,,,,,,
Li6Fe2O5F2,0.0280955,,,,,,
Li6Fe2P(CO4)4,0.70505077,,,,,,
Li6Fe3Co(PO4)6,0.01756707,,,,,,
Li6Fe3Co3O16,0.05713516,,,,,,
Li6Fe3Co5O16,0.08238655,,,,,,
Li6Fe3Co7O20,0.05921491,,,,,,
Li6Fe3Cu(PO4)6,0.01586578,,,,,,
Li6Fe3Ni(PO4)6,0.01802403,,,,,,
Li6Fe3P8O29,0.021970735,,,,,,
Li6Fe3Sb(PO4)6,0.02114477,,,,,,
Li6Fe3Sb3O16,0.03431093,,,,,,
Li6Fe3Sn(PO4)6,0.02269984,,,,,,
Li6Fe5(P2O7)4,0.00966419,,,,,,
Li6Fe5CoO12,0.03830922,,,,,,
Li6Fe5CuO12,0.04003613,,,,,,
Li6Fe5NiO12,0.03853028,,,,,,
Li6Fe5O12,0.03944569,,,,,,
Li6Fe5SbO12,0.04850658,,,,,,
Li6Fe5WO12,0.04480577,,,,,,
Li6Fe7O15,0.12444661,,,,,,
Li6Fe9(PO4)8,0.0105315,,,,,,
Li6Fe9CoO20,0.03352221,,,,,,
Li6FeCl8,0.7882751,,,,,,
Li6FeCo3(PO4)6,0.02497685,,,,,,
Li6FeCo9O20,0.07147424,,,,,,
Li6FeCoP2(CO7)2,0.39052042,,,,,,
Li6FeN4,0.04961193,,,,,,
Li6FeNi9O20,0.07201578,,,,,,
Li6FeNiP2(CO7)2,0.38226652,,,,,,
Li6FeO4,0.04457634,,,,,,
Li6FeO4F,0.04731496,,,,,,
Li6FeO5F,0.044064495,,,,,,
Li6FeO6,0.07142769,,,,,,
Li6FeS4,0.360341,,,,,,
Li6FeSn3(PO4)6,0.02329756,,,,,,
Li6Gd(BO3)3,0.86188185,,,,,,
Li6Ge2O7,0.02125933,,,,,,
Li6Hf2O7,0.03720212,,,,,,
Li6Ho(BO3)3,0.86563617,,,,,,
Li6I3N,0.30280513,,,,,,
Li6IrN4,0.04713645,,,,,,
Li6La3(SbO6)2,0.05208107,,,,,,
Li6La3Nb2O12,0.07235114,,,,,,
Li6Mg(Ni6O13)2,0.06076659,,,,,,
Li6MgBr8,0.77745885,,,,,,
Li6MgNi7O16,0.11178163,,,,,,
Li6Mn(BO3)3,0.87934864,,,,,,
Li6Mn(FeO3)2,0.077756393,,,,,,
Li6Mn(OF)3,0.72723395,,,,,,
Li6Mn(OF2)2,0.672462925,,,,,,
Li6Mn11(OF12)2,0.2065889,,,,,,
Li6Mn15O32,0.01516308,,,,,,
Li6Mn17O40,0.01701342,,,,,,
Li6Mn2B4SO16,0.79978645,,,,,,
Li6Mn2C4SO16,0.69787586,,,,,,
Li6Mn2O5F2,0.029605043,,,,,,
Li6Mn2OF11,0.59018546,,,,,,
Li6Mn2P(CO4)4,0.6959881,,,,,,
Li6Mn3(PO4)4,0.0222007,,,,,,
Li6Mn3Co(PO4)6,0.01599988,,,,,,
Li6Mn3CoO10,0.048845417,,,,,,
Li6Mn3Cr(PO4)6,0.02525274,,,,,,
Li6Mn3Cr2Fe3O16,0.9217521,,,,,,
Li6Mn3Cu(PO4)6,0.01586578,,,,,,
Li6Mn3Fe(PO4)6,0.0173854,,,,,,
Li6Mn3Nb(PO4)6,0.04833562,,,,,,
Li6Mn3Ni(PO4)6,0.01675969,,,,,,
Li6Mn3P6WO24,0.01848372,,,,,,
Li6Mn3P8O29,0.02157999,,,,,,
Li6Mn3Sb(PO4)6,0.02816508,,,,,,
Li6Mn3Sb3O16,0.03622773,,,,,,
Li6Mn3Sn(PO4)6,0.01728165,,,,,,
Li6Mn3V(PO4)6,0.020683145,,,,,,
Li6Mn5(P2O7)4,0.01100638,,,,,,
Li6Mn5CoO12,0.038316815,,,,,,
Li6Mn5Fe(BO3)6,0.518848783,,,,,,
Li6Mn5FeO12,0.0420776,,,,,,
Li6Mn5Ni3O16,0.06358663,,,,,,
Li6Mn5O10,0.04000197,,,,,,
Li6Mn5O12,0.040462415,,,,,,
Li6Mn5SbO12,0.052320793,,,,,,
Li6Mn9(PO4)8,0.01036611,,,,,,
Li6Mn9O20,0.0206725,,,,,,
Li6MnAlO6,0.08030755,,,,,,
Li6MnCo3(PO4)6,0.02897101,,,,,,
Li6MnCoP2(CO7)2,0.3784107,,,,,,
Li6MnCr3(PO4)6,0.01782346,,,,,,
Li6MnCrP2(CO7)2,0.3812583,,,,,,
Li6MnF8,0.5052283,,,,,,
Li6MnFe3(PO4)6,0.02578525,,,,,,
Li6MnFe5(BO3)6,0.609088052,,,,,,
Li6MnFeP2(CO7)2,0.41911608,,,,,,
Li6MnNi3(PO4)6,0.02564743,,,,,,
Li6MnNi7O16,0.13915687,,,,,,
Li6MnNiP2(CO7)2,0.38485062,,,,,,
Li6MnO3F2,0.6451572,,,,,,
Li6MnO4,0.02847302,,,,,,
Li6MnO4F,0.04775223,,,,,,
Li6MnO6,0.06990235,,,,,,
Li6MnS4,0.05787101,,,,,,
Li6MnSb3(PO4)6,0.03028041,,,,,,
Li6MnSiO6,0.0388698,,,,,,
Li6MnSn3(PO4)6,0.02473807,,,,,,
Li6MnV3(PO4)6,0.020396215,,,,,,
Li6MnVP2(CO7)2,0.44479528,,,,,,
Li6Mo2O7,0.03548651,,,,,,
Li6MoN4,0.03381115,,,,,,
Li6Nb3Fe3O16,0.02534621,,,,,,
Li6Nb3P8O29,0.02579585,,,,,,
Li6Nb3V3O16,0.02518662,,,,,,
Li6NbCo3(PO4)6,0.01828911,,,,,,
Li6NbCr3(PO4)6,0.01687494,,,,,,
Li6NbFe5O12,0.04595023,,,,,,
Li6NbNi3(PO4)6,0.02046439,,,,,,
Li6NbV3(PO4)6,0.01856625,,,,,,
Li6NCl3,0.17330213,,,,,,
Li6Nd(BO3)3,0.84426224,,,,,,
Li6Nd6Sb(TeO8)3,0.06581981,,,,,,
Li6Ni11(OF12)2,0.2183876,,,,,,
Li6Ni2C4SO16,0.8054274,,,,,,
Li6Ni2N3,0.5594195,,,,,,
Li6Ni2P(CO4)4,0.72417885,,,,,,
Li6Ni3P6WO24,0.01896475,,,,,,
Li6Ni3Sb(PO4)6,0.02046297,,,,,,
Li6Ni3Sn(PO4)6,0.0415551,,,,,,
Li6Ni5(P2O7)4,0.01396921,,,,,,
Li6Ni9(PO4)8,0.0132149,,,,,,
Li6NiCl8,0.7854563,,,,,,
Li6NiO4,0.049246246,,,,,,
Li6NiOF6,0.7539358,,,,,,
Li6OsN4,0.05165793,,,,,,
Li6P8W3O29,0.02123665,,,,,,
Li6PBrO5,0.14958906,,,,,,
Li6PClO5,0.15364046,,,,,,
Li6PS5Br,0.8607132,,,,,,
Li6PS5Cl,0.8637787,,,,,,
Li6PS5I,0.84054515,,,,,,
Li6ReN4,0.04774821,,,,,,
Li6RuN4,0.05217037,,,,,,
Li6Sb2S7,0.14245841,,,,,,
Li6Sb3S,0.71316206,,,,,,
Li6SbS2,0.760279987,,,,,,
Li6ScFe5(SiO3)12,0.02655884,,,,,,
Li6SeN4,0.02293462,,,,,,
Li6Si2O7,0.02510879,,,,,,
Li6Sm(BO3)3,0.86188185,,,,,,
Li6Sn2B4SO16,0.7749136,,,,,,
Li6Sn3P8O29,0.02258586,,,,,,
Li6SN4,0.01830083,,,,,,
Li6Sn5(P2O7)4,0.0108072,,,,,,
Li6Tb2O7,0.01970986,,,,,,
Li6Te2O9,0.01891296,,,,,,
Li6TeN4,0.01614469,,,,,,
Li6TeO6,0.02202156,,,,,,
Li6Ti(BO3)3,0.88064396,,,,,,
Li6Ti15Co3O32,0.01636158,,,,,,
Li6Ti2O7,0.034161632,,,,,,
Li6Ti2S6O,0.63705087,,,,,,
Li6Ti3Cr(PO4)6,0.01696414,,,,,,
Li6Ti3Fe(PO4)6,0.01706899,,,,,,
Li6Ti3P8O29,0.02094568,,,,,,
